url,text
https://www.boozman.senate.gov/public/index.cfm/2022/9/small-independent-business-advocate-names-boozman-a-champion-for-industry,"WASHINGTON––The National Federation of Independent Business (NFIB) named U.S. Senator John Boozman (R-AR) a “Guardian of Small Business” award winner for his consistent support of legislation that benefits small, independent businesses during the 117th Congress.Boozman, an optometrist and former small business owner, has earned NFIB’s top honor throughout his tenure in the Senate. “The NFIB Guardian of Small Business award is presented to Senators who have proven themselves to be real champions of small business,” said NFIB President and CEO Brad Close. “This Congress, small businesses emerged from the COVID-19 pandemic but faced continual threats of high inflation, workforce shortages, and supply chain disruptions. These NFIB Guardians demonstrated strong support of small businesses on key issues. NFIB is unique in that we only represent small and independent businesses, and our members decide our policy positions. We are proud to recognize the elected officials from the 117th Congress who earned this distinction by taking pro-small business votes that supported an extension of the Paycheck Protection Program and opposed tax increases and new mandates that would have threatened Main Street’s economic recovery. NFIB commends Senator Boozman for earning the Guardian of Small Business Award.”Permalink: https://www.boozman.senate.gov/public/index.cfm/2022/9/small-independent-business-advocate-names-boozman-a-champion-for-industry"
https://www.boozman.senate.gov/public/index.cfm/2022/9/boozman-backed-drone-inspection-grant-program-gains-momentum,"WASHINGTON––Following House-passage of the Drone Infrastructure Inspection Grant Act, U.S. Senator John Boozman (R-AR) advocated for the Senate to pass the bipartisan legislation during an Environment and Public Works Committee (EPW) hearing Wednesday.Boozman highlighted the efforts in Arkansas to use drones to enhance infrastructure inspections across the state. “One of the reasons I’m championing this legislation is because the Arkansas Department of Transportation has really embraced the use of drones to augment human inspectors and spot flaws,” Boozman said. The nominee to serve as Administrator of the Federal Highway Administration, Shailen Bhatt, promoted the use of drone technology to improve infrastructure safety calling it “efficient” and expressing excitement about the possibilities it offers. The Drone Infrastructure Inspection Grant Act would authorize $100 million in competitive grants to use American-made drones to perform critical infrastructure inspection, maintenance or construction projects. This bipartisan bill would also authorize $100 million in grants for workforce training and education to prepare the next generation of workers in this field. It was introduced by Boozman and Senators Jacky Rosen (D-NV) and Richard Blumenthal (D-CT).Boozman promoted this legislation in this column published last month about the use of drones in Arkansas. 
				Click play to view the video or follow this link
https://youtu.be/yY_Bnh1ybX4
Permalink: https://www.boozman.senate.gov/public/index.cfm/2022/9/boozman-backed-drone-inspection-grant-program-gains-momentum"
https://www.boozman.senate.gov/public/index.cfm/2022/9/senators-introduce-resolution-recognizing-the-75th-anniversary-of-the-u-s-air-force,"WASHINGTON – U.S. Senate Air Force Caucus Co-chairs Senators John Boozman (R-AR), Jon Tester (D-MT), John Hoeven (R-ND) and Sherrod Brown (D-OH) introduced a resolution commemorating the 75th anniversary of the Air Force as an independent military branch.“As an air, space and cyberspace leader, the Air Force continues to innovate, accelerate and thrive in order to meet the challenges in defending our nation and its allies. Our airmen deliver the best airpower the world has ever known, bravely serving to protect freedom and liberty in all corners of the globe. As the son of a retired USAF Master Sergeant, I’m proud to honor our Air Force, airmen and their families, both across Arkansas and our country for their continued service and sacrifice to make American air superiority exceptional,” Boozman said. “Since the earliest days of World War I, our nation’s military aviators have served and sacrificed on all seven continents to defend the United States against enemies of freedom and democracy. As Chairman of the Senate Appropriations Subcommittee on Defense, I will continue to work hard to provide the brave members of our Air Force with the resources they need to make sure we maintain our place as the world’s leading military power in the face of threats from adversaries like China and Russia. The members of the Air Force are heroes, and I’m immensely proud of their work at Malmstrom Air Force Base and around the world to promote liberty and ensure our national security,” Tester said.“For 75 years, the U.S. Air Force has gone above and beyond in defense of our nation,” said Hoeven. “North Dakota is proud to be home to the Minot Air Force Base and the Grand Forks Air Force Base along with our Air National Guard wing in Fargo. The incredible airmen at these bases play a vital role in our nation’s defense. As a member of the Senate Defense Appropriations Committee, we remain committed to ensuring the Air Force is well positioned to be a strong force for many years to come.” “Ohio has a proud legacy of leading the country in aviation, from the Wright Brothers and Eddie Rickenbacker, to the airmen now serving in Toledo, Dayton, Youngstown and beyond,” said Brown. “We come together to honor the contributions of those who have kept us safe for the past 75 years, and those continuing to protect our country today.” The Air Force was established on September 18, 1947 as part of the National Security Act of 1947. The Air Force is recognizing this milestone with celebrations across the country including at the U.S. Capitol with members of the U.S. Senate Air Force Caucus Wednesday.Permalink: https://www.boozman.senate.gov/public/index.cfm/2022/9/senators-introduce-resolution-recognizing-the-75th-anniversary-of-the-u-s-air-force"
https://www.boozman.senate.gov/public/index.cfm/2022/9/boozman-gop-colleagues-biden-administration-s-overreaching-child-mask-mandate-must-end,"WASHINGTON––U.S. Senator John Boozman (R-AR) joined U.S. Sens. John Thune (R-SD) and Richard Burr (R-NC), ranking member of the Senate Committee on Health, Education, Labor, and Pensions, and other GOP colleagues in sending a letter to U.S. Department of Health and Human Services (HHS) Secretary Xavier Becerra requesting the department rescind its one-size-fits-all federal mask mandate on Head Start programs. Children six months to five years of age are currently eligible to be vaccinated against COVID-19, but a HHS interim final rule (IFR) still requires all staff and volunteers in Head Start educational facilities to be vaccinated and requires all staff, volunteers, and children two years of age and older to wear masks – even when they are outside on the playground. “This IFR continues to be an overly rigid, inflexible rule that complicates individual Head Start programs’ ability to operate and attract staff and volunteers – though there is a preliminary injunction against the IFR in multiple states – and we request that you immediately rescind it,” the senators wrote. “The nation must continue to transition toward treating COVID-19 as an endemic condition and return to a sense of normalcy, and it is past time for Washington bureaucrats to allow Head Start programs to do the same.”In May, the Senate passed a bipartisan resolution to repeal the Biden administration’s mask mandate for toddlers in the Head Start program. In January, Republican Senators sent a letter to Secretary Becerra requesting the administration rescind the IFR.The Head Start program is a federal program that provides qualifying, low-income children with early education services. Program facilities are located throughout the nation and, up until the issuance of this IFR, individual locations had been able to set and enforce their own COVID-19 protocols. Although this rule has been halted by federal courts in several states, the only way to ensure it never sees the light of day is to permanently rescind it nationwide.    The letter was also signed by U.S. Sens. John Barrasso (R-WY), Marsha Blackburn (R-TN), Mike Braun (R-IN), Shelley Moore Capito (R-WV), Kevin Cramer (R-ND), Mike Crapo (R-ID), Jim Inhofe (R-OK), James Lankford (R-OK), Cynthia Lummis (R-WY), Jim Risch (R-ID), Marco Rubio (R-FL), Cindy Hyde-Smith (R-MS), Dan Sullivan (R-AK) and Thom Tillis (R-NC).  Full letter below: The Honorable Xavier Becerra                                                                                                          Secretary                                                                                                                                            U.S. Department of Health & Human Services                                                                             200 Independence Avenue, Southwest                                                                                 Washington, D.C. 20201 Dear Secretary Becerra:Since November 2021, vaccine and mask mandates on Head Start and Early Head Start programs have been in effect as a result of a U.S. Health and Human Services (HHS) interim final rule (IFR). We write to highlight how unnecessary these mandates continue to be and request that this IFR be rescinded immediately. As you know, as of January 31, 2022, this IFR requires Head Start staff and volunteers to be vaccinated against COVID-19. It also requires Head Start staff and volunteers to wear masks. But beyond these mandates, the IFR also requires students two years of age and older to wear masks despite the World Health Organization advising against mask mandates for children five years of age and younger.Up until the publication of this IFR in late 2021 – more than 18 months after the onset of the COVID-19 pandemic – individual Head Start programs across the nation had the flexibility to implement their own precautions that effectively protected staff, volunteers, and students in these facilities. This flexibility afforded each individual program the opportunity to establish health and safety protocols and other mitigation strategies that were consistent with state and local laws and recommendations that worked best for their staff, volunteers, and students. In fact, according to a December 2020 report from the Centers for Disease Control and Prevention (CDC), this flexibility was effective, as the CDC found that individual programs successfully implemented recommendations that limited the transmission of COVID-19 in their facilities.The application of inflexible federal rules on individual Head Start programs through this IFR and the forcing of toddlers enrolled in these programs to wear masks even caught the attention of Congress. On May 3, 2022, the U.S. Senate passed a joint resolution providing for congressional disapproval of this IFR by a bipartisan vote of 55 to 41, with seven Democrats supporting the resolution and opposing the IFR.Prior to Senate consideration of the resolution, President Biden unfortunately committed to vetoing it. A primary reason for his opposition was because, at the time of Senate consideration, the CDC had not yet approved children five years of age and younger to be vaccinated against COVID-19. However, on June 18, 2022, the CDC approved certain COVID-19 vaccines for children six months through five years of age. Head Start-aged children are now eligible to receive the COVID-19 vaccine if their families so choose. This IFR continues to be an overly rigid, inflexible rule that complicates individual Head Start programs’ ability to operate and attract staff and volunteers – though there is a preliminary injunction against the IFR in multiple states – and we request that you immediately rescind it. The nation must continue to transition toward treating COVID-19 as an endemic condition and return to a sense of normalcy, and it is past time for Washington bureaucrats to allow Head Start programs to do the same. Thank you for your prompt attention to this request.  Permalink: https://www.boozman.senate.gov/public/index.cfm/2022/9/boozman-gop-colleagues-biden-administration-s-overreaching-child-mask-mandate-must-end"
https://www.boozman.senate.gov/public/index.cfm/2022/9/boozman-supports-comprehensive-regulatory-and-permitting-reform-legislation,"
	

	false
	
	
	
	
WASHINGTON––U.S. Senator John Boozman (R-AR) joined U.S. Senator Shelley Moore Capito (R-WV), Ranking Member of the Senate Environment and Public Works (EPW) Committee, and dozens of their Republican colleagues in support of the Simplify Timelines and Assure Regulatory Transparency (START) Act, comprehensive federal regulatory permitting and project review reform legislation.“I'm pleased to join this effort to achieve permitting reform that is long overdue and will benefit our economy in a number of ways,” Boozman said. “It's especially needed in the face of historically high inflation and uncertainty caused by the Biden administration's policies. I appreciate Senator Capito’s leadership on this critical issue.” “Since our calls for action and offers to see legislative text from the permitting ‘deal’ remain unheeded, Republicans are introducing this legislation today to deliver solutions to the roadblocks, delays, and postponements of key infrastructure projects across the country,” Ranking Member Capito said. “The START Act would provide regulatory certainty to states, expedite permitting and review processes, codify substantive environmental regulatory reforms, and expedite permitting of the critically important Mountain Valley Pipeline. Republicans are unified in working to deliver needed permitting reform, and this legislation is a blueprint for how we can help communities benefit from being able to finally get critical projects across the finish line.”More than one month ago, Ranking Member Capito called on Democrats to release text, work together and enact strong permitting legislation before proceeding forward with their reckless tax-and-spending spree.After no text was released and no Republican input taken, Boozman voted in favor of Capito’s amendment to the reconciliation bill that would have enacted strong permitting reforms for burdensome regulations currently delaying key energy and infrastructure projects across the country. The amendment failed by a vote of 50-49, with all 50 Senate Democrats voting against it.In addition to Boozman and Capito, the START Act is cosponsored by 45 other senators including Republican Leader Mitch McConnell (R-KY) and Senators John Thune (R-SD), John Barrasso (R-WY), Roy Blunt (R-MO), Joni Ernst (R-IA), Rick Scott (R-FL), Chuck Grassley (R-IA), Kevin Cramer (R-ND), Jim Inhofe (R-OK), Cindy Hyde-Smith (R-MS), Bill Cassidy (R-LA), Bill Hagerty (R-TN), Jim Risch (R-ID), Deb Fischer (R-NE), Ron Johnson (R-WI), Mike Braun (R-IN), Lindsey Graham (R-SC), Ben Sasse (R-NE), Thom Tillis (R-NC), Pat Toomey (R-PA), Mike Rounds (R-SD), Roger Wicker (R-MS), Cynthia Lummis (R-WY), Mike Crapo (R-ID), Todd Young (R-IN), Ted Cruz (R-TX), John Hoeven (R-ND), Jerry Moran (R-KS), Marsha Blackburn (R-TN), Lisa Murkowski (R-AK), Tom Cotton (R-AR), Roger Marshall (R-KS), Steve Daines (R-MT), Richard Shelby (R-AL), Richard Burr (R-NC), Dan Sullivan (R-AK), Tommy Tuberville (R-AL), Marco Rubio (R-FL), John Cornyn (R-TX), Tim Scott (R-SC), John Kennedy (R-LA), Mitt Romney (R-UT), Josh Hawley (R-MO), Rob Portman (R-OH) and James Lankford (R-OK). BILL DETAILS:Full text of the legislation can be found here.Permalink: https://www.boozman.senate.gov/public/index.cfm/2022/9/boozman-supports-comprehensive-regulatory-and-permitting-reform-legislation"
https://www.boozman.senate.gov/public/index.cfm/2022/9/marking-suicide-prevention-month,"In Arkansas, 554 lives were lost to suicide and over 100,000 adults had suicidal thoughts last year, according to the U.S. Centers for Disease Control and Prevention and the Substance Abuse and Mental Health Services Administration. The tragic reality is a growing number of our family, friends and neighbors suffer from mental health conditions and despair that can lead to attempts to take their own lives. There are steps we can take to tackle this crisis and get our loved ones and others struggling in our communities the help they need.One is to remove the stigma from disclosing mental health issues and another is to empower those in need of support and treatment to seek it. It’s ok to talk about it –– and doing so can lead to lifesaving outcomes.This is not just a challenge that affects a particular demographic. It can touch people from all walks of life.For years, the rate of suicide has been higher in rural America than in urban areas. Farmers and ranchers experience incredible stress, anxiety and pressure in the course of their efforts to plant and harvest each year. Combined with limited access to mental health resources, these factors present a serious risk that leaves too many working and living in farm country as part of the agriculture industry feeling hopeless.Similarly, our nation’s veterans can often find themselves in dire mental health straits. Those who have deployed in combat zones can bring back invisible wounds of war that manifest in a variety of ways. We know that over 17 former servicemembers die by suicide each day, according to the Department of Veterans Affairs, despite many good faith efforts to get them the outreach and assistance necessary to cope.These are just two groups among countless others that are susceptible to mental health crises and suicide. The list, unfortunately, goes on and on.Understanding who is at risk is just one piece, though important, of the larger puzzle to prevent suicide. The next step is to get resources and appropriate care to vulnerable populations. That has been a priority at all levels of government because our society’s awareness of this issue is increasing almost daily. We’re pushing resources and information out to those in crisis, including through federal and state agencies, establishing programs that seek to leverage successful existing approaches to community support and prevention, and expanding access to mental health care.The latest example is the creation of the 988 National Suicide Hotline, a quick and convenient way to connect any American who calls or texts this number to a trained crisis counselor. This critical tool can make a difference in the lives of those who are moments away from a tragic decision by providing free, confidential guidance.Coming together to confront this problem is what it will take to make a difference. September is National Suicide Prevention Month and serves to remind us how urgent it is to find solutions that will improve mental health and reduce the rate of suicide. This month also marks the 21st anniversary of the 9/11 terror attacks, which showed us just how resilient and supportive Americans can be for and with one another. Permalink: https://www.boozman.senate.gov/public/index.cfm/2022/9/marking-suicide-prevention-month"
https://www.boozman.senate.gov/public/index.cfm/2022/9/boozman-cotton-womack-comment-on-va-inspector-general-report-on-community-care-coordination-delay,"WASHINGTON–– Arkansas U.S. Senators John Boozman and Tom Cotton and Congressman Steve Womack (AR-3) commented on the Department of Veterans Affairs Office of Inspector General’s report on community care coordination delays for a veteran at the Fayetteville VA Medical Center:“In this instance, the Fayetteville VA Medical Center failed to live up to its mission. Negligence in ensuring a veteran receives the quality and timely care they deserve is unacceptable. I will be working with my colleagues to ensure those responsible will be held accountable and this never happens again, in Arkansas or elsewhere,” said Boozman, a member of the Senate Veterans’ Affairs Committee. “The Fayetteville VA Medical Center’s staff failed in their duty to this veteran—completely unacceptable. I will work with my colleagues to investigate this incident, hold to account those responsible, and prevent this negligence in the future,” Cotton said.“The report details an unacceptable failure on behalf of one of our heroes. Actions, or lack thereof, which jeopardize the health and well-being of any veteran breach the required and deserved standard of care. It’s a situation never to be repeated—and those liable must be held accountable. I will be working alongside my colleagues to ensure those obligations are met,” Womack said.Boozman has been leading legislation to ensure the VA improves oversight and accountability. In June, the president signed into law the Strengthening Oversight for Veterans Act to provide the VA Office of Inspector General with the authority to subpoena testimony from former VA employees who have left federal service, former contractor personnel who performed work for the VA or other potentially relevant individuals during the course of its inspections, reviews and investigations.Permalink: https://www.boozman.senate.gov/public/index.cfm/2022/9/boozman-cotton-womack-comment-on-va-inspector-general-report-on-community-care-coordination-delay"
https://www.boozman.senate.gov/public/index.cfm/2022/9/advancing-policies-to-fight-hunger,"Classrooms across the state are full of eager students ready to learn. Many Arkansas school kids are better prepared to learn as a result of a bipartisan law approved months ago helping ensure children could enjoy summer vacation without having to worry about being hungry. As the lead Republican on the U.S. Senate Committee on Agriculture, Nutrition, and Forestry, I joined with my Democrat counterpart to broker a deal to ensure kids have access to healthy, nutritious meals over the course of the summer and this school year.The Keep Kids Fed Act allowed meal program operators to continue to utilize flexibilities granted at the onset of the pandemic over this past summer break. It also extends administrative and paperwork flexibilities through the current school year to help schools streamline meal operations and continue serving food despite supply chain disruptions.  We’re all well aware of the skyrocketing food costs. On the Biden administration’s watch, food inflation has shot up to its highest rate since Jimmy Carter was president. This trend has increased food insecurity at home for many young Arkansans while also making it more difficult for schools and hunger relief organizations to step in and help those same children.   This need is especially acute during the summertime when families with children who rely on  meals at school no longer have access to this resource. In Arkansas, and across the country, there are a number of excellent organizations that step in to help during those months, but they are hamstrung by rules dating back to the 1960s. I have long-championed reforming the summer meals program to fix this outdated model. The flexibilities Congress granted providers during the pandemic were based off the Hunger-Free Summer for Kids Act which I introduced in the Senate. Removing outdated requirements during the pandemic spurred innovation with public-private partnerships and provided access to nutritious meals for young Arkansans. The success of this updated model offers a good recipe for how to reach more children in need.  In order to comply with social distancing mandates, Congress waived the requirement for children to travel to a central location and eat their meals together. While the congregate feeding standard works well in some communities, it clearly was not possible to operate in this manner during a pandemic. Even before COVID, it wasn’t feasible in many rural areas, as it can be difficult for children to reach a site—if one even exists. In suburban and urban areas, inclement weather or violence can keep children from these sites and cause them to miss a meal. The pandemic-instituted changes proved new options—from off-site, grab-and-go models, to home delivery, to electronic benefits transfer—do in fact reach a broader audience of those in need. While continuing to ensure that children have access to healthy meals this coming school year, the summertime flexibilities provided through the Keep Kids Feed Actshould be part of an overdue child nutrition reauthorization. As we recognize September as Hunger Action Month, I am committed to fighting hunger and will continue pushing for passage of the Hunger-Free Summer for Kids Act in a broader reauthorization to ensure all options for summertime meals remain on the table. Permalink: https://www.boozman.senate.gov/public/index.cfm/2022/9/advancing-policies-to-fight-hunger"
https://www.boozman.senate.gov/public/index.cfm/2022/8/assisting-more-arkansans-as-federal-services-pick-up-pace,"Many federal agencies continue to fight backlogs as they dig out from pandemic shutdowns and two years of limited staffing.Having agencies like the Social Security Administration open in person again is welcome and I am pleased to see progress being made on getting caught up, however, I continue to hear the frustration of Arkansans every day who are working through bureaucratic processes that, unfortunately, are taking longer to resolve than in prior years.This struggle is apparent when we look at the numbers for the two federal agencies that handle requests for military records. The National Archives and Records Administration and the National Personnel Records Center have received more than 350,000 new requests in the last four months. Previously these agencies would have been able to manage the increase, but these new cases come amid their efforts to respond to those it accumulated during the pandemic, leaving them with 499,000 pending requests. For veterans and caregivers waiting for records to obtain benefits or services, that is an overwhelming number they’d rather not be buried deeply within. Unfortunately, the situation at other federal agencies is very similar. Backlogs at the IRS can have a ripple effect on other processes as taxpayers need data from the agency for everything from small business loans to immigration applications. The reality is we expect these challenges to continue, especially as staffing remains a hurdle in the public and private sectors. But across the board, there are things we can all do to help if we need federal services.The most important thing right now is to plan ahead. This is especially true with international travel. Although the Passport Agency made incredible strides to work through its pandemic backlog, it still takes up to three times longer to get a passport than it did in 2019 – an average of five to seven weeks for an expedited passport and eight to eleven weeks for standard processing. It is possible to get an in-person appointment for emergencies, but the Arkansas Passport Center has limited availability and cannot accept walk-in visitors. Another key is to get things right on the front end. Whether Arkansans are filing a tax return, a VA claim or applying for a passport, every agency tells my office cases needing changes or additional information are taking much longer. We’re seeing this in tax returns where mailed 2021 returns with no errors or additional verification take at least five months. However, amended returns don’t even have a timeline and the IRS says it won’t be able to provide updates on these until mid-October. For veterans, it a good idea to get help from an accredited veterans service officer before you file a claim. Having that process accurately completed on the front end can shave valuable months, and sometimes years, off of processing.  Permalink: https://www.boozman.senate.gov/public/index.cfm/2022/8/assisting-more-arkansans-as-federal-services-pick-up-pace"
https://www.boozman.senate.gov/public/index.cfm/2022/8/just-the-news,"By Nicholas BallasyArkansas Republican Sen. John Boozman on Wednesday called President Biden's student loan debt forgiveness plan a ""gift"" to his political base – just 76 days before the November midterm election.""Pres. Biden's move to 'forgive' student loans is a gift to his political base and an insult to taxpayers and everyone who fulfilled their obligations,"" Boozman tweeted within hours of the Democrat president making the announcement. ""Americans already struggling to keep up will bear the consequences of this irresponsible decision benefiting high-income earners.""The midterm elections take place Nov 8. Senate Majority Leader Chuck Schumer has been calling for Biden to unilaterally cancel up to $50,000 of student debt.The White House has released a fact sheet on Biden's plan that shows individuals making less than $125,000 can have up to $10,000 forgiven. And Pell Grant borrowers making under $75,000 annually can have up to $20,000 forgiven.Read the story from JusttheNews.comPermalink: https://www.boozman.senate.gov/public/index.cfm/2022/8/just-the-news"
