url,text
https://www.hagerty.senate.gov/press-releases/2022/09/16/hagerty-blackburn-introduce-the-restoring-law-and-order-act/,"September 16, 2022NASHVILLE, TN—United States Senators Bill Hagerty (R-TN) and Marsha Blackburn (R-TN) introduced the Restoring Law and Order Act in response to the violence plaguing communities across America. Compared to mid-2019, America’s largest cities have seen a 50% increase in homicides and a 36% increase in aggravated assaults. In Tennessee, Memphis has experienced a series of shockingly violent crimes.“Violent crime has become an epidemic in this country. As a direct consequence, American communities need more police officers and prosecutors—not more IRS agents,” said Senator Hagerty.” President Biden, Vice-President Harris and congressional Democrats encouraged the defund-the-police movement, which predictably led to less policing and soft-on-crime policies across America. Now the tragic results of this approach are on full display, with American cities and towns far less safe. Yet, instead of addressing this obvious crisis in order to save lives, President Biden and Democrats just spent $80 billion to hire 87,000 new IRS agents to target hard-working Americans. Our legislation will rescind this wasteful, intrusive spending and give it to state and local law enforcement agencies to protect Americans from violent crime. Government’s basic job is to keep its citizens safe—not snoop on them—and this bill addresses this urgent need.”“We need to increase funding for law enforcement, root out weak on crime prosecutors and judges, and keep violent criminals locked up,” said Senator Blackburn. “Senator Hagerty and I are introducing the Restoring Law and Order Act to ensure state and local law enforcement agencies have the resources needed to combat violent crime and improve the processing of DNA evidence such as rape kits. It is sad that in Washington, Democrats have made heroes out of criminals and turned police officers into villains. The defund the police movement is demanding compassion for criminals, but not their innocent victims. Senator Hagerty and I believe we must fund, not defund, the police and are proud to Back the Blue. This legislation will provide much-needed resources to our brave law enforcement officers so they can hunt down violent criminals and keep Tennesseans safe.”The Restoring Law and Order Act Will Increase Resources for Law Enforcement by Establishing a Federal Grant Program To:The Restoring Law and Order Act Will Improve the Processing of Rape Kits By:Senators Hagerty and Blackburn recently sent President Biden a letter demanding he take swift action to eliminate soft-on-crime policies that have emboldened criminals.Senators Hagerty and Blackburn also held a press conference to discuss the need to keep violent criminals in jail and support law enforcement.Click here for the bill text.###"
https://www.hagerty.senate.gov/press-releases/2022/09/15/hagerty-rails-against-sec-chairs-overregulation-of-the-american-economy/,"September 15, 2022WASHINGTON—United States Senator Bill Hagerty (R-TN), a member of the Senate Banking Committee, today in a heated exchange pressed U.S. Securities and Exchange Commission (SEC) Chair Gary Gensler on his overregulation stifling the American economy and his incredulous argument that increasing regulatory costs will promote innovation and competition.“Increased regulatory cost promotes greater competition in the sophisticated market? I don’t buy that one bit… This is damaging to the marketplace. I’ve been on the other side of the table. Small companies that need to access capital to grow are going to be deprived of that capital because of this type of overreach,” Hagerty said.###"
https://www.hagerty.senate.gov/press-releases/2022/09/15/hagerty-urges-state-department-to-continue-working-to-secure-tennessean-matthew-heaths-release-from-maduro-regime/,"September 15, 2022WASHINGTON—United States Senator Bill Hagerty (R-TN), a member of the Senate Foreign Relations Committee, today received a renewed commitment from Assistant Secretary of State for Western Hemisphere Affairs Brian Nichols to continue working to bring home Matthew Heath, a Tennessean who has been wrongfully detained by the Maduro Regime in Venezuela for over two years.“Last week marked two years of Matthew Heath’s wrongful detention in Venezuela. That’s two years too long for Matthew, it’s two years too long for his family, and certainly it’s two years too long for me. Assistant Secretary Nichols, the Maduro regime should immediately and unconditionally release my fellow Tennessean, Matthew Heath,” Hagerty said.In response, Assistant Secretary Nichols assured Hagerty that he shares his concerns about Heath’s detainment and is utilizing all State Department resources to secure his safe return to the United States. “Special Envoy for Hostage Affairs, Roger Carstens, has, as well as our ambassador, have raised this issue on multiple occasions with the Maduro regime. We’ve sought to do all that we can to secure his immediate and unconditional release. And in the meantime, we have insisted that the regime should ensure his safety and his health by improving the conditions of his confinement. We will continue to work tirelessly to secure the release of all wrongfully detained Americans in Venezuela.”Hagerty has consistently raised his concern about Heath’s wrongful detainment and called for the Maduro regime to immediately release Heath, most recently drawing attention to Heath’s 500th day in detainment. “You know how concerned I am about the situation, and I appreciate your continued attention and focus on the issue. It is tragic. It’s certainly something Tennesseans all have their eye on,” Hagerty concluded.###"
https://www.hagerty.senate.gov/press-releases/2022/09/14/hagerty-the-american-public-has-had-enough-of-violent-crime/,"September 14, 2022WASHINGTON—United States Senators Bill Hagerty (R-TN) and Marsha Blackburn (R-TN) today led members of the Senate Republican Conference in a press conference at the U.S. Capitol to discuss ending the violent crime epidemic across America and to implore the Biden Administration to address this critical and worsening threat.Partial TranscriptHagerty: “The American public has had enough. The crime wave that’s rolling across our country is tragic. As Senator Blackburn mentioned, we’re seeing record high levels of crime in every major city. Memphis saw a record high this past year alone. We’ve got to step up and do something about this, and we’ve had an Administration that prioritizes anything but dealing with crime. In fact, as many of the members of this Administration were running for office—I think about Vice President Kamala Harris; she actually raised funds to bail out criminals early. One of those criminals that her fund bailed out just a few weeks ago murdered somebody three weeks after being released on bail that now-Vice President Harris’s fund provided. We’ve got to turn away from this weak-on-crime sort of environment. It starts at the top. The tone at the top right now has got to be much more stringent and much stronger. As Senator Blackburn mentioned, we are working on legislation right now that will address this, but we’re moving more urgently. The letter that we sent this week to President Biden encourages him—and we’re ready to work with him—to step up, to address this problem, to use some of the tried-and-true principles that have already worked. You think back to the Trump Administration, Operation Legend was a process that worked, that helped address this sort of crime, and helped address it in our state alone. So, we need to properly resource law enforcement now. We’ll work on it through legislation, but the President has the ability to step up right now and help us address this. We’re calling on him to do that, and I look forward to my colleagues and I working together to make certain we get this problem addressed.”A copy of the letter Hagerty and Blackburn sent today to President Biden can be found here.###"
https://www.hagerty.senate.gov/press-releases/2022/09/14/hagerty-blackburn-call-on-biden-to-address-rampant-violent-crime/,"September 14, 2022WASHINGTON—United States Senators Bill Hagerty (R-TN) and Marsha Blackburn (R-TN) today sent a letter to President Joe Biden following the recent tragic episodes of violent crime in Memphis, urging him to take immediate action to address the nationwide epidemic of violent crime and send the clear message—through Administration policies and funding—that Americans stand with law enforcement and that criminal activity will be swiftly and severely punished to remove dangerous offenders from our communities.“We write regarding the recent shocking and tragic episodes of violent crime in Memphis, which are symptomatic of a rise in violent crime across the country that demands decisive federal law enforcement action. The most basic, important duty of government is to protect the life and liberty of its citizens, and substantially more resources must be put toward protecting innocent life,” the Senators wrote.The Senators recounted the recent kidnapping and murder of Eliza Fletcher and the shooting rampage across Memphis just days later that killed three and injured three others. They noted that these acts—both of which were committed by individuals with violent criminal histories—are indicative of the larger violent crime wave across America and clearly demonstrate that more must be done to make communities safer and strengthen and support law enforcement.Hagerty and Blackburn explained that this unquestionable deterioration of public safety has been fueled by “the anti-law-enforcement movement that has wrought soft-on-crime policies—from the eradication of bail and pretrial detention to prosecutors declining to prosecute or seek jail time for serious crimes—as well as emboldened criminals who are often quickly returned to the streets.”To stem this crisis and bolster public safety across the country, the Senators outlined specific, obvious steps the Biden Administration should immediately take, adding that: “Rampant crime is not inevitable—tough law enforcement can stop it.  But that requires a commitment to law enforcement.” To this end, the Senators specifically urged President Biden to: (1) fund law enforcement and prosecutors—without anti-police strings attached—including by maximizing use of the Armed Career Criminal Act and federal laws against felons possessing firearms to get dangerous, repeat offenders off the streets and by providing federal grant dollars to hire and retain more officers to fight violent crime; (2) revive highly successful Trump Administration initiatives like Operation Legend, which deployed federal law enforcement in American cities to combat crime and saved countless lives through over 6,000 arrests, including approximately 467 for homicide, and seizure of more than 2,600 illegal firearms and over 17 kilos of fentanyl during the second half of 2020 alone; (3) stop wasting federal dollars on jurisdictions that refuse to enforce the law or use basic public-safety tools like bail; and (4) detain and deport all illegal aliens who commit crimes in the United States.“We must do whatever it takes to stop the escalation of violent crime across our nation. The cost of failing to do so has become tragically clear in our state. We would welcome the opportunity to work together to address this critical and worsening threat,” the Senators concluded.A copy of the letter can be found here.###"
https://www.hagerty.senate.gov/press-releases/2022/09/13/hagerty-menendez-introduce-legislation-to-bolster-congressional-oversight-framework-for-denuclearization-of-korean-peninsula/,"September 13, 2022WASHINGTON—United States Senators Bill Hagerty (R-TN), a member of the Senate Foreign Relations Committee and former U.S. Ambassador to Japan, and Bob Menendez (D-NJ), Chairman of the Senate Foreign Relations Committee, have introduced the North Korea Policy Oversight Act of 2022, new legislation to bolster congressional oversight of U.S. diplomacy with North Korea.With the recent publication of a U.S. intelligence report confirming international sanctions and export controls are forcing Vladimir Putin to turn to North Korea to supply rockets and artillery shells for his illegal war on Ukraine, the new bipartisan legislation broadens U.S. efforts to further isolate Pyongyang and deny the government in North Korea and those that participate in illicit transactions with them access to the United States’ and global financial systems.Similarly, the legislation reaffirms U.S. policy to continue imposing consistent and robust sanctions on North Korea to dismantle its nuclear, cruise, and ballistic missile programs. Since January 2022, Kim Jong Un’s regime has conducted 13 ballistic missile tests, at least three of which were intercontinental ballistic missiles in violation of United Nations Security Council resolutions. In the strongest statement about Kim Jong Un’s nuclear doctrine, North Korea last week enacted a new law declaring itself an “irreversible” nuclear weapons state and outlining additional circumstances for deploying weapons of mass destruction.“At a dangerous time when the threat of North Korea continues to mount, this important bipartisan legislation will impose additional sanctions on North Korea’s ability to generate revenue to fund its unlawful WMD programs, bolster support for denuclearization of North Korea, and provide additional Congressional oversight of U.S.-DPRK negotiations,” said Senator Hagerty.  “As the international community continues to rally around a common cause in support of the people of Ukraine and against violent dictators writ large, the continuing danger of further conventional military provocation from North Korea that could reignite a serious military clash between North and South remains high, as does the potential for unintended escalation that could draw in the United States in a deadly and dangerous confrontation on the Peninsula,” said Chairman Menendez. “Adding insult to injury, we now know Vladimir Putin is so isolated that he is turning to pariah states like North Korea and Iran to try to continue his campaign of killing Ukrainians. But Russia’s desperation and lawlessness should not provide fertile ground to embolden Kim Jong Un by filling his coffers for nuclear weapons and missile programs. This bipartisan bill will go a long way in advancing peace and security in the Indo-Pacific by expanding and tightening enforcement of sanctions for North Korea’s nuclear and ballistic missile development and other destructive activities of the Kim regime.”A copy of the North Korea Policy Oversight Act of 2022 can be found here.A copy of the section-by-section summary can be found here. ###"
https://www.hagerty.senate.gov/press-releases/2022/09/13/hagerty-statement-on-8-3-percent-annualized-rate-of-inflation-for-august/,"September 13, 2022WASHINGTON—United States Senator Bill Hagerty (R-TN), a member of the Senate Banking Committee, today released the following statement in response to the latest Consumer Price Index (CPI) release from the Bureau of Labor Statistics (BLS), showing an 8.3 percent annualized rate of inflation for August:“Yet another month of blistering inflation. While the Biden Administration tries to distract and deflect, the American people know the pain of inflation is anything but alleviated after enduring yet another month of feeling the brutal pinch of inflation, seeing their savings depleted, and having their wages eroded by this unprecedented bout of inflation. In the 19 months since President Biden came into office, inflation has now risen by 13.2 percent, and our economy has officially entered a recession. Try as they might, no baseless victory lap or out-of-touch press release from the Biden Administration will change the stark reality that financial hardships are greater and wallets are emptier since Joe Biden stepped into office.”###"
https://www.hagerty.senate.gov/press-releases/2022/09/07/icymi-hagerty-joins-your-world-with-neil-cavuto-on-fox-news-to-discuss-bidens-acts-of-desperation/,"September 7, 2022WASHINGTON—United States Senator Bill Hagerty (R-TN), a member of the Senate Appropriations and Banking Committees, today joined Your World with Neil Cavuto on Fox News to discuss the Biden Administration’s desperate attempts to buy votes and divert attention away from Democrats’ failed policies.Partial TranscriptHagerty on Biden’s effort to buy votes through student loan forgiveness: “I think this is very plain and simple. It’s about the November elections. It’s a blatant vote buy attempt, but I think it’s going to backfire, Neil, for the reasons that you’ve been talking about. It’s going be a massive overreach… 600 billion to a trillion dollars—that more than doubles the entire amount of deficit savings that supposedly came out of the Inflation Reduction Act—I call it the Income Reduction Act, by the way. This is incredibly unfair to the American people. The majority of Americans never went to college. They certainly shouldn’t be put in a place where they’re subsidizing, you know, as was said, subsidizing the lawyer driving the BMW, subsidizing the person who just graduated from a fine Northeastern school that’s now got a great job working on Wall Street. That’s not fairness in America. I think it feels like to most people who actually did work their way through school and didn’t take on loans, or who worked hard to pay their loans back, or those that didn’t go to school at all—those that didn’t go to college at all—they’re being played for chumps by [President] Joe Biden. This is not going to wear well.”Hagerty on Biden’s desperation: “If you look at Joe Biden’s ratings, they’re in the low forties. They’re in the tank. Their desperation is being revealed by the fact that he would go in front of Independence Hall in Philadelphia and claim that 75 million Americans are, you know, deplorable, you know, enemies of the state. I mean, they are desperate right now. We need to stay focused on the message. We need to stay focused on what’s ailing America right now that’s been brought by the Democrats.”###"
https://www.hagerty.senate.gov/press-releases/2022/09/07/icymi-hagerty-joins-mornings-with-maria-on-fox-business-to-discuss-democrats-effort-to-distract-americans-from-the-biden-administrations-failures/,"September 7, 2022WASHINGTON—United States Senator Bill Hagerty (R-TN), a member of the Senate Appropriations and Banking Committees, today joined Mornings with Maria on Fox Business to discuss student loan forgiveness and Democrats’ attempts to divert attention away from their failed policies.Partial TranscriptHagerty on Biden’s effort to buy votes with student loan forgiveness: “It certainly would’ve been more appropriate if [Senator Joe Manchin] just said that this should have never happened. But what’s happening is obviously [President] Joe Biden’s attempt to change the narrative and to buy votes for the upcoming midterm elections. In fact, when I was in my home state of Tennessee, I spent the last month doing an Economic Development Tour of the state. When this news broke, it was met very, very sourly by the people of Tennessee. Think about the people that did not go to college—it’s up to them to somehow support those that decide to do that? What about the people that worked their way through college? Those that didn’t take out loans but worked hard to make certain that they were able to do this responsibly? They’re all chumps, too, in Joe Biden’s world. So, I think this is going to be very, very poorly received by America. It’s the wrong move, and Joe Manchin could have been far stronger than he was in terms of criticizing it. […] Clearly, the Constitution and the law does not matter to the Biden Administration or the Democrats. This is all about the midterm elections in November. They don’t care whether it turns out to be legal or not. In fact, this probably will be struck down by the courts. And when we take control of the Congress after the November elections, I think that we’ll be in a position to come back—I serve in the Appropriations Committee—and address this and take it down. But in the meantime, what Joe Biden has done is make it very obvious he’s willing to do anything—anything—to try to buy votes, try to shift the narrative, try to distract the American public from the disaster that his Administration has been managing this country leading up to the 2022 elections. If you think about the economy, the state that we’re in right now, inflation at record high rates, gas prices at record high rates because we’ve lost our energy independence. You know, from a national security standpoint, we’ve never been in worse shape, you know, you think about a year ago and what happened in Afghanistan and everything that’s followed. Joe Biden has been a complete disaster—just look at our southern border. But they’re trying to distract the American public’s attention from that and talk about matters that frankly are going to change after November.”Hagerty on Democrats’ attempt to distract Americans from their record of failures: “What you see is the Democrats’ attempt to distract, to take attention away from what should be, you know, a sharp focus on the disaster that their policies have delivered for America. I think if you look at Joe Biden’s overall approval ratings, the answer is very, very clear. He is in the tank, and what this is, is an attempt to distract, deflect, and to, you know, make this election about Donald Trump, to make this election about the Republicans, make this election about anything but the record that the Democrats have amassed as they put our economy in the tank, they put our nation in a far more dangerous place. You know, crime is rampant, defund the police has not worked, collapsing the border has not worked, and making America the greatest apologist in the world clearly hasn’t worked overseas.”Hagerty on his annual Economic Development Tour of Tennessee: “Every business owner told me that all of their input costs have gone up, certainly far beyond what’s being reported. And if you think about wage costs, those are very, very sticky coming back down. They’re not coming back down. As we look at wage increases, those are permanently inflationary increases. Now the public is hurting, and I think the wage increases have been necessary to attract people back to the workforce, but also to help them earn a living because every cost that they have, every cost that the American public [has], certainly Tennesseans, has gone up. Joe Biden has set off the most pernicious tax in the world, and that is inflation, and he’s stealing it from the people of Tennessee, the people of America who can least afford it. […] In Tennessee, we drive to our jobs. And what Joe Biden has done, what the Democrats have done, is wage war on energy independence here in America. From the day they took office, they’ve driven the cost of fuel through the roof. Diesel fuel, gasoline, heating oil in the Northeast—you think about the inflationary impacts—that could be changed overnight if they would just cease this war on the fossil fuel industry here in America. That would take costs down for fuel. Everything that we buy has to be transported. That would be immediately deflationary, [and] they will not do it.”###"
https://www.hagerty.senate.gov/press-releases/2022/09/02/hagerty-leads-bicameral-letter-urging-president-biden-to-address-supply-chain-shortages-threatening-electric-infrastructure-ahead-of-storm-season/,"September 2, 2022NASHVILLE, TN—United States Senator Bill Hagerty (R-TN) led members of the U.S. Senate and U.S. House of Representatives in a letter to President Joe Biden calling on him to immediately address the urgent supply chain shortages threatening the Southeast region’s electric infrastructure as storm season begins. “Beyond the current invocation of the Defense Production Act for certain energy infrastructure components, more must be done to ensure electric reliability heading into storm season,” the members of Congress wrote.  The members of Congress called for specific action regarding the availability of critical transformers and the raw materials used to make them, given that local power companies in the region have raised concerns about the supply of transformers.“Transformers are a crucial component of electricity delivery at substations and utility poles. This equipment is important not only for keeping up with economic growth, but for restoring power after storms and other extreme weather events. In the past months, costs are skyrocketing, and lead times for some manufacturers are up to two years – while others are not taking orders at all,” the members of Congress continued.To address this urgent matter, the members of Congress urged President Biden to “direct the Department of Energy (DOE) to temporarily suspend its most recent conservation standards for transformers, which require manufacturers to use more steel than previously required,” and to “engage the Federal Emergency Management Agency (FEMA) to engage with suppliers and utilities to determine whether stockpiles of transformers, particularly those that may have been purchased with federal funds, may exist that can be called upon in emergency situations.”Joining Hagerty in the letter are Senators Roger Wicker (R-MS), Cindy Hyde-Smith (R-MS), Marco Rubio (R-FL), and Tommy Tuberville (R-AL), and Representatives David Kustoff (R-TN-08), Diana Harshbarger (R-TN-01), John Rose (R-TN-06), Scott DesJarlais (R-TN-04), Tim Burchett (R-TN-02), Morgan Griffith (R-VA-09), and Chuck Fleischmann (R-TN-03).A copy of the letter can be found here and below.Dear Mr. President:We are writing to encourage you to take further action to address the urgent supply chain shortages threatening our region’s electric infrastructure. Beyond the current invocation of the Defense Production Act for certain energy infrastructure components, more must be done to ensure electric reliability heading into storm season.We have heard from Local Power Companies serving our region that the availability of transformers is particularly dire. Transformers are a crucial component of electricity delivery at substations and utility poles. This equipment is important not only for keeping up with economic growth, but for restoring power after storms and other extreme weather events. In the past months, costs are skyrocketing, and lead times for some manufacturers are up to two years – while others are not taking orders at all.At issue is the availability of raw materials like steel. Your Capstone report on America’s Supply Chains notes that there is only one domestic manufacturer of the steel used to produce transformers, and this company is unable to meet demand. The Department of Energy’s (DOE) February 2022 report which informed that conclusion recommends, among other things, lowering manufacturing costs of large power transformers.At a minimum, we request that you direct DOE to temporarily suspend its most recent conservation standards for transformers, which require manufacturers to use more steel than previously required. According to a letter sent to DOE Secretary Jennifer Granholm by the American Public Power Association and National Rural Electric Cooperative Association, this would allow manufacturers to increase transformer availability by allowing less steel to be used for each device.Further, we request you engage the Federal Emergency Management Agency (FEMA) to engage with suppliers and utilities to determine whether stockpiles of transformers, particularly those that may have been purchased with federal funds, may exist that can be called upon in emergency situations.Thank you for your attention to this matter.Sincerely,###"
