url,text
https://www.moran.senate.gov/public/index.cfm/2022/9/video,"WASHINGTON – U.S. Senator Jerry Moran (Kan.) spoke yesterday on the Senate floor to encourage a resolution to the railway labor-management dispute and to highlight the negative impact a rail shutdown would have on Kansas and the world.“In my state, the harvest is well underway, and farmers need to be able to ship their crops by train around the country and to our ports where the grain will be sent to feed a hungry world,” said Sen. Moran. “The Association of American Railroads found that a nationwide rail shutdown could idle more than 7,000 trains and lose more than $2 billion a day in missed economic output. As the deadline for a resolution approaches, we are already seeing the impacts of contingency planning by railways, showing that a full shutdown would be unacceptable.”“In the event that a conclusion is not reached, I will utilize my opportunities as a member of the Senate, as a member of Congress, for congressional intervention and work to shield the impact of a rail shutdown across the nation,” Sen. Moran continued. “Our constituents deserve certainty that will come from reaching a resolution.”Click HERE to Watch Sen. Moran’s Full Remarks  # # #"
https://www.moran.senate.gov/public/index.cfm/2022/9/sens-moran-tester-introduce-legislation-to-increase-travel-reimbursement-rates-for-veterans,"WASHINGTON – U.S. Senators Jerry Moran (R-Kan.) and Jon Tester (D-Mont.) – ranking member and chairman of the Senate Veterans’ Affairs Committee (SVAC) – today introduced legislation that will increase reimbursement rates for veterans who must travel to receive medical care provided through the Department of Veterans Affairs (VA). U.S. Representative Doug LaMalfa (R-Calif.) will introduce companion legislation in the House. In response to high inflation, the Veterans Medical Mileage Adjustment Act of 2022 would increase the reimbursement rate for the Beneficiary Travel Program for eligible veterans who have to travel more than seven miles for VA-related health care.“Inflation and rising costs have resulted in more and more veterans shouldering additional costs when traveling to receive health care provided by the VA,” said Sen. Moran. “Raising reimbursement rates will help keep the Beneficiary Travel Program relevant and make certain travel-related costs are not inhibiting our veterans from receiving the care they deserve.” “For Montana veterans living in rural or remote areas, getting to a VA health care appointment can mean driving dozens of miles each way to their nearest facility,” said Sen. Tester. “Increasing the mileage reimbursement rate will ensure VA benefits are keeping pace with rising transportation costs, so veterans can continue accessing their earned care—no matter where they live.”“With gas prices in California up over two dollars in the last few years, traveling is more expensive than ever,” said Congressman LaMalfa. “While some Californians try to make ends meet by cutting back on driving or other necessities, rural veterans seeking medical treatments have few options. They rely on hospitals and clinics located far from their home. We shouldn’t force our veterans to shoulder more and more of this cost because Washington has abandoned a reasonable energy policy. This legislation will increase the mileage reimbursement rate to protect our veterans from government-created inflation.”This legislation is cosponsored by Senators Kevin Cramer (R-N.D.), Maggie Hassan (D-N.H.), Thom Tillis (R-N.C.), Patty Murray (D-Wash.), Mike Rounds (R-S.D.), Sherrod Brown (D-Ohio) and Kyrsten Sinema (D-Ariz.).Additionally, this legislation is endorsed by the American Legion, Veterans of Foreign Wars of the U.S. (VFW), Disabled American Veterans (DAV) and Wounded Warrior Project.The Veterans Medical Mileage Adjustment Act of 2022 would:# # #"
https://www.moran.senate.gov/public/index.cfm/2022/9/sens-moran-tester-introduce-legislation-to-affirm-federally-recognized-land-in-indian-country,"WASHINGTON – U.S. Senators Jerry Moran (R-Kan.) and Jon Tester (D-Mont) – members of the Senate Committee on Indian Affairs – recently introduced legislation to reaffirm that any land taken into trust by the United States for Indian tribes is federally recognized from the day it was first taken into trust.Under the Indian Reorganization Act (IRA) passed in 1934, the Secretary of the Interior was given authority and guidelines for taking land into trust for Indian Tribes. The Supreme Court’s 2009 decision in Carcieri v. Salazar denied the secretary’s authority for tribes who received federal recognition after IRA’s enactment. The senators’ legislation would ensure any land taken into trust after the IRA is still recognized and protected and shall remain in Indian country.“Since the Carcieri decision, tribes throughout the country recognized after 1934 have faced uncertainty regarding their lands taken into trust,” said Sen. Moran. “Short of a full legislative fix, which I support, this bill will assure tribes of the status of their lands already in trust and enable stable economic development going forward.” # # #"
https://www.moran.senate.gov/public/index.cfm/2022/9/sen-moran-speaks-on-senate-floor-regarding-rail-dispute-and-impact-on-kansas-agriculture-industry,
https://www.moran.senate.gov/public/index.cfm/2022/9/sen-moran-announces-2022-service-academy-selection-board,"WASHINGTON – U.S. Senator Jerry Moran (Kan.) today announced the members of his 2022 Service Academy Selection Board. The board will review applications and interview candidates who are applying for admission to the U.S. Service Academies.“The opportunity to nominate talented Kansas students to attend our service academies is one of my greatest honors as a U.S. Senator,” said Sen. Moran. “These young men and women are committed, hardworking and humble, representing the very best of Kansas. Thank you to this year’s Service Academy Selection Board for their service and dedication to investing in the next generation of young leaders who will protect and serve our country. I look forward to receiving the board’s recommendations.”Applicants will be interviewed by the selection board on Saturday, September 24 at the Cosmosphere in Hutchinson. The U.S. Service Academies include the U.S. Military Academy, U.S. Naval Academy, U.S. Air Force Academy and U.S. Merchant Marine Academy.  Sen. Moran’s 2022 Service Academy Selection Board:# # #"
https://www.moran.senate.gov/public/index.cfm/2022/9/we-will-never-forget,Note: Fields marked with an * are required.
https://www.moran.senate.gov/public/index.cfm/2022/9/video-sen-moran-hosts-annual-kansas-conservation-tour,"WASHINGTON – U.S. Senator Jerry Moran (Kan.) recently hosted his Annual Kansas Conservation Tour to focus on conservation issues in Southwest Kansas including Ogallala Aquifer water conservation, soil management and grazing lands.“This year’s tour brought together over 100 farmers, ranchers, scientists and agriculture leaders from across the state to discuss and better understand the importance of conservation initiatives to preserve a strong agriculture industry for future generations,” said Sen. Moran. “We must make certain we are utilizing our state’s natural resources in a responsible manner, and I remain committed to supporting our farmers and ranchers in this mission.”Click HERE to Watch a Recap of Sen. Moran’s Annual Kansas Conservation Tour# # #"
https://www.moran.senate.gov/public/index.cfm/2022/9/sen-moran-hosts-2022-annual-kansas-conservation-tour,
https://www.moran.senate.gov/public/index.cfm/2022/9/sen-moran-questions-amtrak-board-nominees-on-commitment-to-long-distance-rail-service,
https://www.moran.senate.gov/public/index.cfm/2022/9/wishing-kansans-a-happy-labor-day,"Inauguration of Kansas State University President Dr. Richard LintonOn Friday, I was honored to attend the inauguration of Dr. Richard Linton to be President of Kansas State University.Throughout my conversations with President Linton, he has demonstrated a vast agricultural knowledge; a commitment to bring new educational, economic and research opportunities to the university, Manhattan and the entire state; and exemplary leadership skills. I have no doubt President Linton will further K-State’s mission to train and educate students to advance the well-being of Kansas and the world. Congratulations, President Linton.It was also great to be at Bill Snyder Family Stadium on Saturday for K-State's season-opening victory over South Dakota.Stops Across KansasBernThis week in Bern it was great to talk with folks during my stops at the State Bank of Bern, Bern-Sabeth Veterinarian Clinic, Bern Meat Plant, Duffer’s Repair & Supply and Alphia Pet Food Manufacturing. Thanks to all in the Bern community who took the time to speak with me.TroyThis week, I also stopped in Troy to talk with folks at the Doniphan County Courthouse, Kansas State Research and Extension, Exchange Bank & Trust, Euler Abstract & Title Co, First Option Bank, Troy USD #429 District Office, CENEX and McCauley Farms. Thank you to everyone in the Troy community who took the time to visit with me.St. Joe's StoreOn Saturday morning, I visited St. Joe’s Store in St. Joseph on my way to the Clyde Watermelon Festival. Thank you to store owner Marty Hotes for his warm welcome!Clyde Watermelon Festival ParadeIt was also great to attend the 123rd Annual Clyde Watermelon Festival Parade on Saturday!Announcing Federal Resources for the Amelia Earhart Airport in AtchisonThis week, I joined Senator Roger Marshall and Congressman Jake LaTurner to announce two grants from the Federal Aviation Administration (FAA) for the Amelia Earhart Airport in Atchison. These resources will be for design and land acquisition reimbursement associated with the non-construction phases of planned Runway 9/27, which will be 4,000 feet in length.Our local airports play a vital role in providing economic opportunities for our state and critical resources for the surrounding community. This investment for the Amelia Earhart Memorial Airport will make certain the airport can continue to provide safe and efficient travel for Kansans and visitors to Atchison County.Note: Fields marked with an * are required."
